epoch,step,val_loss
20,418,0.48432454466819763
20,419,0.5052205324172974
21,420,0.5249431729316711
21,421,0.52601557970047
21,422,0.5244970917701721
21,423,0.5141561031341553
21,424,0.48991498351097107
21,425,0.4680682122707367
21,426,0.46564120054244995
21,427,0.48791518807411194
21,428,0.5477154850959778
21,429,0.5473604798316956
21,430,0.47590354084968567
21,431,0.4480038583278656
21,432,0.4736352562904358
21,433,0.5008284449577332
21,434,0.5150222778320312
21,435,0.5235050320625305
21,436,0.5223730802536011
21,437,0.4981449544429779
21,438,0.4851437509059906
21,439,0.47529304027557373
22,440,0.46424224972724915
22,441,0.45665037631988525
22,442,0.45094016194343567
22,443,0.4513494074344635
22,444,0.45743030309677124
22,445,0.4710613191127777
22,446,0.49087274074554443
22,447,0.5013646483421326
22,448,0.5101540088653564
22,449,0.514934241771698
22,450,0.5170930624008179
22,451,0.5136853456497192
22,452,0.5045963525772095
22,453,0.49156832695007324
22,454,0.48512327671051025
22,455,0.48038268089294434
22,456,0.48055458068847656
22,457,0.4834951162338257
22,458,0.48514696955680847
22,459,0.4855879843235016
23,460,0.4888070225715637
23,461,0.49725160002708435
23,462,0.5134491324424744
23,463,0.5383020043373108
23,464,0.5552114844322205
23,465,0.5702328085899353
23,466,0.5619941353797913
23,467,0.5218590497970581
23,468,0.49308308959007263
23,469,0.47564879059791565
23,470,0.46535834670066833
23,471,0.4610036015510559
23,472,0.4590197503566742
23,473,0.4575766623020172
23,474,0.464270681142807
23,475,0.46081528067588806
23,476,0.4619942605495453
23,477,0.4714324176311493
23,478,0.4789770543575287
23,479,0.48683929443359375
24,480,0.496238112449646
24,481,0.4992218017578125
24,482,0.5001763701438904
24,483,0.48855912685394287
24,484,0.47100722789764404
24,485,0.45862093567848206
24,486,0.45487481355667114
24,487,0.45596054196357727
24,488,0.4619067907333374
24,489,0.4540543258190155
24,490,0.4473832845687866
24,491,0.451227605342865
24,492,0.45553189516067505
24,493,0.45702728629112244
24,494,0.4528934061527252
24,495,0.4550401568412781
24,496,0.4561605751514435
24,497,0.449677050113678
24,498,0.4437824487686157
24,499,0.4408124089241028
25,500,0.44265830516815186
25,501,0.4428102374076843
25,502,0.4392451345920563
25,503,0.4371911585330963
25,504,0.44629982113838196
25,505,0.4612094759941101
25,506,0.47296392917633057
25,507,0.48484474420547485
25,508,0.4609399437904358
25,509,0.44608810544013977
25,510,0.4357784390449524
25,511,0.42843711376190186
25,512,0.4312047064304352
25,513,0.4416669011116028
25,514,0.4490707516670227
25,515,0.4449516534805298
25,516,0.4676002264022827
25,517,0.51807701587677
25,518,0.5125795006752014
25,519,0.5104271769523621
26,520,0.5150352120399475
26,521,0.5078058242797852
26,522,0.4997795820236206
26,523,0.47598493099212646
26,524,0.4661693572998047
26,525,0.4561002254486084
26,526,0.44472113251686096
26,527,0.43902814388275146
26,528,0.4385747015476227
26,529,0.4380235970020294
26,530,0.43655136227607727
26,531,0.4386481046676636
26,532,0.44518837332725525
26,533,0.4517463445663452
26,534,0.45106351375579834
26,535,0.44305258989334106
26,536,0.4433048963546753
26,537,0.442238986492157
26,538,0.4317469894886017
26,539,0.42356646060943604
27,540,0.4218274652957916
27,541,0.4263399541378021
27,542,0.4302405118942261
27,543,0.42861679196357727
27,544,0.4236697256565094
27,545,0.4203588366508484
27,546,0.4232529103755951
27,547,0.4288913607597351
27,548,0.42855027318000793
27,549,0.4309799075126648
27,550,0.4375934600830078
27,551,0.43714654445648193
27,552,0.43211326003074646
27,553,0.4262498617172241
27,554,0.4223676323890686
27,555,0.42950284481048584
27,556,0.426237016916275
27,557,0.4300335943698883
27,558,0.42302027344703674
27,559,0.4211907982826233
28,560,0.4168604910373688
28,561,0.4185144305229187
28,562,0.4213927984237671
28,563,0.4248355031013489
28,564,0.4308619797229767
28,565,0.43462565541267395
28,566,0.43487223982810974
28,567,0.432559609413147
28,568,0.4400547444820404
28,569,0.44081032276153564
28,570,0.43225014209747314
28,571,0.42527374625205994
28,572,0.41820746660232544
28,573,0.414695143699646
28,574,0.41310128569602966
28,575,0.412876158952713
28,576,0.4235951900482178
28,577,0.4465603530406952
28,578,0.46612703800201416
28,579,0.48561397194862366
29,580,0.5027656555175781
29,581,0.5027096271514893
29,582,0.42882201075553894
29,583,0.4018813669681549
29,584,0.409962922334671
29,585,0.42461341619491577
29,586,0.43147650361061096
29,587,0.4298223853111267
29,588,0.41926807165145874
29,589,0.4138096868991852
29,590,0.41232532262802124
29,591,0.42187705636024475
29,592,0.44342055916786194
29,593,0.4791905879974365
29,594,0.5048291087150574
29,595,0.47672921419143677
29,596,0.44836416840553284
29,597,0.4347500503063202
29,598,0.4206077456474304
29,599,0.4194302260875702
30,600,0.4237285554409027
30,601,0.4286336898803711
30,602,0.43073809146881104
30,603,0.43130171298980713
30,604,0.4323669672012329
30,605,0.43194156885147095
30,606,0.4395054578781128
30,607,0.46945616602897644
30,608,0.5092037320137024
30,609,0.5350469946861267
30,610,0.5298904776573181
30,611,0.4978977143764496
30,612,0.47362425923347473
30,613,0.45904776453971863
30,614,0.4281710088253021
30,615,0.40931373834609985
30,616,0.4211273491382599
30,617,0.43138137459754944
30,618,0.43757617473602295
30,619,0.4411054849624634
31,620,0.4455242455005646
31,621,0.44204169511795044
31,622,0.4354645013809204
31,623,0.4282133877277374
31,624,0.424131840467453
31,625,0.42323875427246094
31,626,0.4330731928348541
31,627,0.4472491443157196
31,628,0.4641819894313812
31,629,0.4837186336517334
31,630,0.47413358092308044
31,631,0.45341068506240845
31,632,0.454965740442276
31,633,0.4528774917125702
31,634,0.44486773014068604
31,635,0.4284014105796814
31,636,0.4184308648109436
31,637,0.4151611328125
31,638,0.41508719325065613
31,639,0.4125522971153259
32,640,0.41563472151756287
32,641,0.4213765859603882
32,642,0.433134526014328
32,643,0.44330891966819763
32,644,0.45896393060684204
32,645,0.4682031273841858
32,646,0.46937501430511475
32,647,0.4675494134426117
32,648,0.4457987844944
32,649,0.4309232234954834
32,650,0.41612160205841064
32,651,0.40860262513160706
32,652,0.4048861563205719
32,653,0.4035263955593109
32,654,0.4051043689250946
32,655,0.4098084568977356
32,656,0.41793206334114075
32,657,0.41570761799812317
32,658,0.4098592698574066
32,659,0.4030035138130188
33,660,0.3979511260986328
33,661,0.4007830023765564
33,662,0.39847907423973083
33,663,0.393942654132843
33,664,0.3972507417201996
33,665,0.40236708521842957
33,666,0.40732306241989136
33,667,0.4160243272781372
33,668,0.40391576290130615
33,669,0.39871206879615784
33,670,0.39898890256881714
33,671,0.40033331513404846
33,672,0.40227988362312317
33,673,0.40406858921051025
33,674,0.3982756733894348
33,675,0.38833674788475037
33,676,0.39473578333854675
33,677,0.41490209102630615
33,678,0.4419489800930023
33,679,0.46851176023483276
34,680,0.4881921410560608
34,681,0.4852481186389923
34,682,0.47254475951194763
34,683,0.4566796123981476
34,684,0.4467025697231293
34,685,0.43000829219818115
34,686,0.4179202914237976
34,687,0.41784217953681946
34,688,0.4067336916923523
34,689,0.4043825566768646
34,690,0.40547335147857666
34,691,0.40790116786956787
34,692,0.41503092646598816
34,693,0.42677897214889526
34,694,0.4529827833175659
34,695,0.4645997881889343
34,696,0.47584137320518494
34,697,0.47798773646354675
34,698,0.4639802575111389
34,699,0.4403558671474457
35,700,0.4202653765678406
35,701,0.4130299389362335
35,702,0.4118919372558594
35,703,0.4132593870162964
35,704,0.4156127870082855
35,705,0.4213674068450928
35,706,0.4295186996459961
35,707,0.43782269954681396
35,708,0.44901642203330994
35,709,0.4646049439907074
35,710,0.4463878273963928
35,711,0.41637176275253296
35,712,0.4033597707748413
35,713,0.4039100408554077
35,714,0.40685439109802246
35,715,0.40002304315567017
35,716,0.3995763063430786
35,717,0.40278375148773193
35,718,0.40632665157318115
35,719,0.41097891330718994
36,720,0.4216245412826538
36,721,0.40826934576034546
36,722,0.3971928656101227
36,723,0.4024091362953186
36,724,0.4253405034542084
36,725,0.4561479687690735
36,726,0.49093854427337646
36,727,0.5132335424423218
36,728,0.4863754212856293
36,729,0.4520246088504791
36,730,0.43551144003868103
36,731,0.4298776388168335
36,732,0.43054354190826416
36,733,0.4272259771823883
36,734,0.42646607756614685
36,735,0.4235043227672577
36,736,0.42748111486434937
36,737,0.43001532554626465
36,738,0.43559473752975464
36,739,0.42743587493896484
37,740,0.418903648853302
37,741,0.41003429889678955
37,742,0.41062113642692566
37,743,0.39761507511138916
37,744,0.3893798589706421
37,745,0.38039833307266235
37,746,0.3773474395275116
37,747,0.3778208792209625
37,748,0.38074320554733276
37,749,0.38709014654159546
37,750,0.3906407058238983
37,751,0.3951396942138672
37,752,0.40018409490585327
37,753,0.4086555242538452
37,754,0.4095595180988312
37,755,0.40013328194618225
37,756,0.3909249007701874
37,757,0.3956710696220398
37,758,0.40231263637542725
37,759,0.40947163105010986
38,760,0.4139835238456726
38,761,0.41265782713890076
38,762,0.40133702754974365
38,763,0.3929913341999054
38,764,0.3884945213794708
38,765,0.384339839220047
38,766,0.3851068615913391
38,767,0.3968605697154999
38,768,0.4104352593421936
38,769,0.41140052676200867
38,770,0.4069305658340454
38,771,0.4042130410671234
38,772,0.4057570695877075
38,773,0.40627142786979675
38,774,0.40524306893348694
38,775,0.40614041686058044
38,776,0.40563347935676575
38,777,0.4013613760471344
38,778,0.4075411856174469
38,779,0.42707911133766174
39,780,0.4429798424243927
39,781,0.4512102007865906
39,782,0.4292301833629608
39,783,0.40058639645576477
39,784,0.394095242023468
39,785,0.3919077217578888
39,786,0.3915942311286926
39,787,0.3858895003795624
39,788,0.38360968232154846
39,789,0.384024053812027
39,790,0.3876234292984009
39,791,0.3895104229450226
39,792,0.39754077792167664
39,793,0.4022524654865265
39,794,0.41305404901504517
39,795,0.4283077120780945
39,796,0.45200997591018677
39,797,0.48013079166412354
39,798,0.48045989871025085
39,799,0.46664679050445557
40,800,0.43638160824775696
40,801,0.4127366542816162
40,802,0.4077073931694031
40,803,0.4014521837234497
40,804,0.38800516724586487
40,805,0.3799217939376831
40,806,0.38056349754333496
40,807,0.3870852291584015
40,808,0.40233638882637024
40,809,0.4270133972167969
40,810,0.42146241664886475
40,811,0.4055752456188202
40,812,0.3936418294906616
40,813,0.3842976689338684
40,814,0.37710684537887573
40,815,0.3712317943572998
40,816,0.3693147599697113
40,817,0.37340885400772095
40,818,0.38233721256256104
40,819,0.39661329984664917
41,820,0.4132569432258606
41,821,0.4283558130264282
41,822,0.42397648096084595
41,823,0.4165607690811157
41,824,0.41133639216423035
41,825,0.4151228964328766
41,826,0.4254509210586548
41,827,0.4284191131591797
41,828,0.4205113649368286
41,829,0.41482916474342346
41,830,0.4162633419036865
41,831,0.4027178883552551
41,832,0.39510947465896606
41,833,0.38821423053741455
41,834,0.38845905661582947
41,835,0.38188186287879944
41,836,0.38045379519462585
41,837,0.3768491744995117
41,838,0.37857508659362793
41,839,0.3843460977077484
42,840,0.38881000876426697
42,841,0.3916553556919098
42,842,0.3949850797653198
42,843,0.3947816789150238
42,844,0.39079344272613525
42,845,0.3864160180091858
42,846,0.38365936279296875
42,847,0.3826805353164673
42,848,0.3825727701187134
42,849,0.3834124803543091
42,850,0.38507214188575745
42,851,0.3810487389564514
42,852,0.38197338581085205
42,853,0.38996419310569763
42,854,0.3840593695640564
42,855,0.37658223509788513
42,856,0.37460440397262573
42,857,0.3775711953639984
42,858,0.37464869022369385
42,859,0.374404639005661
43,860,0.3766537606716156
43,861,0.37427130341529846
43,862,0.37449973821640015
43,863,0.3744031488895416
43,864,0.38055965304374695
43,865,0.38694271445274353
43,866,0.3971116542816162
43,867,0.3925233483314514
43,868,0.3878578841686249
43,869,0.3974565267562866
43,870,0.41995730996131897
43,871,0.46178287267684937
43,872,0.47688570618629456
43,873,0.4467228353023529
43,874,0.4050625264644623
43,875,0.3862099051475525
43,876,0.37714457511901855
43,877,0.3854597806930542
43,878,0.41066014766693115
43,879,0.4313453435897827
44,880,0.4394489526748657
44,881,0.4476128816604614
44,882,0.42304906249046326
44,883,0.4054469168186188
44,884,0.3943321108818054
44,885,0.3946993947029114
44,886,0.39258453249931335
44,887,0.39029815793037415
44,888,0.3916112780570984
44,889,0.3959733545780182
44,890,0.3990936577320099
44,891,0.4025512933731079
44,892,0.3991498053073883
44,893,0.4059343636035919
44,894,0.4171416759490967
44,895,0.4323164224624634
44,896,0.40762192010879517
44,897,0.4010849893093109
44,898,0.40525031089782715
44,899,0.4112645983695984
45,900,0.4054669141769409
45,901,0.3935905694961548
45,902,0.3915458619594574
45,903,0.4152172803878784
45,904,0.4425381124019623
45,905,0.4685772657394409
45,906,0.46982401609420776
45,907,0.466705322265625
45,908,0.44221705198287964
45,909,0.42441168427467346
45,910,0.41616007685661316
45,911,0.4037543833255768
45,912,0.4033442735671997
45,913,0.4047046899795532
45,914,0.39830970764160156
45,915,0.3958958685398102
45,916,0.393364816904068
45,917,0.3916434347629547
45,918,0.39475688338279724
45,919,0.40636634826660156
46,920,0.42168471217155457
46,921,0.43448585271835327
46,922,0.4491416811943054
46,923,0.4558543264865875
46,924,0.4612027108669281
46,925,0.4497345983982086
46,926,0.4415062665939331
46,927,0.42674872279167175
46,928,0.3943585455417633
46,929,0.38721317052841187
46,930,0.38951727747917175
46,931,0.39452415704727173
46,932,0.4004526436328888
46,933,0.4025529623031616
46,934,0.3936382532119751
46,935,0.3866674304008484
46,936,0.3861370384693146
46,937,0.3903288245201111
46,938,0.39910629391670227
46,939,0.4004592001438141
47,940,0.4026646316051483
47,941,0.39732223749160767
47,942,0.3877994418144226
47,943,0.38512560725212097
47,944,0.386811763048172
47,945,0.3953303098678589
47,946,0.4099057912826538
47,947,0.41940444707870483
47,948,0.411259263753891
47,949,0.39750680327415466
47,950,0.3969738781452179
47,951,0.40139827132225037
47,952,0.40349456667900085
47,953,0.3996857702732086
47,954,0.39745834469795227
47,955,0.3928608000278473
47,956,0.3859773874282837
47,957,0.37907516956329346
47,958,0.373558908700943
47,959,0.36840957403182983
48,960,0.3653416037559509
48,961,0.3662823438644409
48,962,0.37084710597991943
48,963,0.37650108337402344
48,964,0.3879930078983307
48,965,0.40544402599334717
48,966,0.43447983264923096
48,967,0.42356738448143005
48,968,0.4197927713394165
48,969,0.40713655948638916
48,970,0.395797461271286
48,971,0.3873264193534851
48,972,0.3797476887702942
48,973,0.37766024470329285
48,974,0.37953421473503113
48,975,0.3888288736343384
48,976,0.4065655767917633
48,977,0.41855037212371826
48,978,0.40508559346199036
48,979,0.3905995488166809
49,980,0.3809686303138733
49,981,0.37625548243522644
49,982,0.37341299653053284
49,983,0.3715142011642456
49,984,0.3708391487598419
49,985,0.36947253346443176
49,986,0.3678537607192993
49,987,0.3647750914096832
49,988,0.3645230829715729
49,989,0.3679709732532501
49,990,0.3753926753997803
49,991,0.3856876790523529
49,992,0.4176570177078247
49,993,0.43633797764778137
49,994,0.42538851499557495
49,995,0.3850177526473999
49,996,0.3708823323249817
49,997,0.37070032954216003
49,998,0.37538912892341614
49,999,0.3778717815876007
50,1000,0.37653297185897827
50,1001,0.3787829875946045
50,1002,0.39110809564590454
50,1003,0.3978561460971832
50,1004,0.39921674132347107
50,1005,0.40512406826019287
50,1006,0.4141188859939575
50,1007,0.4270866811275482
50,1008,0.43445929884910583
50,1009,0.4457530975341797
50,1010,0.4437388479709625
50,1011,0.42945539951324463
50,1012,0.4103150963783264
50,1013,0.3940615952014923
50,1014,0.3791118562221527
50,1015,0.37794700264930725
50,1016,0.3947771489620209
50,1017,0.42341405153274536
50,1018,0.4299808442592621
50,1019,0.42591622471809387
51,1020,0.41816002130508423
51,1021,0.38233596086502075
51,1022,0.3803633749485016
51,1023,0.39047372341156006
51,1024,0.3981005847454071
51,1025,0.4036647379398346
51,1026,0.40575477480888367
51,1027,0.40704894065856934
51,1028,0.4038606882095337
51,1029,0.3949317932128906
51,1030,0.39058127999305725
51,1031,0.3875385522842407
51,1032,0.3923891484737396
51,1033,0.3981385827064514
51,1034,0.3980059027671814
51,1035,0.3973885476589203
51,1036,0.4106996953487396
51,1037,0.43237853050231934
51,1038,0.4530442953109741
51,1039,0.4613628387451172
52,1040,0.4642503261566162
52,1041,0.460372656583786
52,1042,0.45772188901901245
52,1043,0.4522930085659027
52,1044,0.40808096528053284
52,1045,0.3959713876247406
52,1046,0.39595648646354675
52,1047,0.3955484628677368
52,1048,0.39199793338775635
52,1049,0.3883025646209717
52,1050,0.3856624364852905
52,1051,0.3883165717124939
52,1052,0.3980911374092102
52,1053,0.4218149185180664
52,1054,0.4507499635219574
52,1055,0.45816749334335327
52,1056,0.4539857506752014
52,1057,0.42907896637916565
52,1058,0.4188097417354584
52,1059,0.4160916805267334
53,1060,0.41976693272590637
53,1061,0.42175614833831787
53,1062,0.41738685965538025
53,1063,0.4102766811847687
53,1064,0.40202218294143677
53,1065,0.3952086567878723
53,1066,0.3903833329677582
53,1067,0.38350608944892883
53,1068,0.38086655735969543
53,1069,0.37940356135368347
53,1070,0.3839966952800751
53,1071,0.3980805575847626
53,1072,0.3901123106479645
53,1073,0.3790862262248993
53,1074,0.37272921204566956
